ground_truth, iters1, iters2, iters3, iters4, iters5, iters6, iters7, iters8, iters9, iters10, iters11, iters12, iters13, iters14, iters15, iters16, iters17, iters18, iters19, iters20, iters21, iters22, iters23, iters24, iters25
17, 21, 30, 24, 0, 1, 29, 24, 17, 17, 8, 17, 17, 1, 20, 17, 17, 1, 23, 17, 17, 13, 17, 3, 13, 13
17, 0, 28, 15, 17, 2, 1, 1, 19, 1, 3, 17, 20, 16, 8, 17, 20, 17, 17, 17, 1, 17, 27, 17, 17, 19
17, 5, 0, 29, 17, 24, 1, 17, 31, 8, 17, 11, 17, 9, 11, 24, 1, 17, 8, 17, 17, 19, 17, 17, 17, 17
17, 19, 3, 25, 17, 11, 27, 17, 17, 23, 17, 16, 17, 17, 17, 17, 17, 17, 15, 13, 23, 31, 17, 17, 15, 17
17, 6, 13, 23, 5, 15, 17, 3, 27, 1, 17, 3, 17, 17, 5, 17, 17, 17, 17, 17, 1, 17, 15, 1, 11, 23
17, 19, 24, 31, 27, 17, 17, 17, 19, 17, 17, 17, 13, 19, 11, 19, 17, 17, 17, 16, 1, 17, 17, 17, 17, 17
17, 5, 28, 21, 24, 17, 23, 1, 16, 1, 17, 17, 17, 17, 21, 17, 17, 13, 17, 17, 1, 17, 17, 17, 1, 17
17, 29, 13, 10, 23, 27, 13, 1, 17, 17, 8, 19, 9, 17, 17, 17, 17, 17, 17, 3, 17, 17, 17, 17, 17, 17
17, 21, 3, 8, 19, 3, 8, 17, 13, 27, 11, 21, 17, 13, 11, 17, 17, 11, 17, 17, 8, 17, 17, 27, 13, 8
17, 0, 19, 29, 13, 17, 30, 27, 17, 19, 19, 17, 17, 17, 17, 8, 17, 13, 17, 17, 17, 11, 17, 17, 17, 17
17, 21, 3, 1, 24, 3, 19, 0, 11, 23, 17, 21, 17, 17, 1, 17, 17, 17, 17, 8, 17, 17, 17, 17, 15, 17
17, 5, 13, 17, 17, 11, 24, 15, 8, 17, 17, 15, 11, 19, 17, 17, 27, 11, 17, 17, 17, 17, 11, 17, 8, 17
17, 19, 21, 13, 21, 23, 17, 17, 1, 1, 17, 9, 17, 19, 17, 17, 21, 27, 17, 17, 17, 17, 17, 17, 17, 17
17, 3, 19, 1, 16, 11, 16, 11, 31, 18, 17, 17, 17, 17, 11, 17, 17, 13, 9, 17, 3, 3, 15, 17, 17, 17
17, 19, 19, 24, 21, 19, 17, 24, 12, 17, 17, 17, 17, 17, 17, 19, 13, 17, 17, 15, 17, 8, 17, 17, 17, 17
17, 19, 29, 19, 13, 29, 17, 27, 16, 17, 17, 17, 17, 17, 17, 20, 8, 17, 3, 27, 17, 17, 17, 27, 17, 17
17, 5, 19, 7, 17, 15, 19, 2, 17, 4, 17, 8, 17, 1, 13, 17, 17, 17, 3, 17, 9, 17, 17, 17, 17, 8
17, 23, 26, 24, 20, 11, 27, 17, 8, 17, 17, 17, 17, 17, 27, 17, 17, 21, 8, 3, 17, 17, 8, 1, 27, 17
17, 13, 25, 25, 8, 1, 17, 17, 19, 17, 17, 17, 1, 17, 17, 11, 17, 19, 17, 17, 17, 27, 17, 8, 17, 17
17, 19, 29, 0, 3, 21, 3, 27, 13, 13, 17, 17, 17, 17, 19, 23, 17, 13, 17, 27, 17, 27, 17, 13, 17, 17
17, 19, 29, 17, 17, 8, 17, 17, 17, 17, 17, 17, 21, 11, 17, 17, 17, 17, 17, 24, 19, 17, 17, 17, 17, 17
17, 5, 22, 16, 19, 25, 13, 17, 19, 27, 9, 19, 3, 24, 17, 17, 17, 17, 17, 17, 8, 17, 17, 17, 8, 17
17, 3, 16, 11, 16, 1, 23, 11, 17, 11, 17, 17, 27, 17, 9, 17, 17, 17, 1, 17, 17, 19, 8, 17, 17, 27
17, 10, 13, 25, 17, 27, 29, 21, 17, 23, 3, 27, 17, 17, 17, 17, 13, 17, 15, 21, 17, 17, 17, 11, 17, 17
17, 3, 3, 0, 17, 17, 3, 17, 16, 16, 17, 8, 17, 19, 13, 9, 17, 17, 1, 17, 17, 13, 17, 17, 13, 25
17, 22, 4, 25, 17, 9, 3, 23, 17, 17, 23, 19, 17, 17, 16, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17
17, 13, 19, 13, 18, 17, 16, 17, 17, 11, 17, 17, 17, 8, 17, 17, 17, 19, 17, 17, 17, 17, 17, 17, 17, 17
17, 28, 19, 19, 8, 24, 13, 17, 16, 1, 17, 17, 17, 17, 0, 17, 17, 17, 1, 17, 19, 1, 17, 17, 17, 17
17, 5, 19, 23, 21, 20, 8, 8, 19, 17, 5, 17, 17, 17, 16, 17, 1, 17, 17, 17, 17, 17, 3, 17, 17, 17
17, 5, 13, 17, 16, 7, 17, 17, 3, 17, 17, 17, 17, 8, 27, 17, 17, 17, 23, 15, 17, 17, 17, 17, 17, 27
17, 5, 13, 15, 31, 21, 16, 0, 17, 21, 13, 17, 3, 1, 17, 27, 13, 17, 17, 17, 17, 24, 17, 17, 17, 8
17, 19, 21, 4, 16, 15, 13, 27, 19, 24, 17, 24, 17, 3, 8, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17
17, 19, 27, 19, 21, 16, 8, 17, 1, 19, 17, 17, 20, 17, 17, 17, 17, 17, 27, 17, 17, 17, 17, 17, 17, 17
17, 13, 3, 1, 21, 24, 3, 17, 11, 1, 3, 27, 27, 17, 17, 17, 9, 17, 17, 13, 17, 9, 17, 17, 17, 17
17, 5, 19, 24, 19, 11, 16, 23, 24, 21, 8, 17, 19, 17, 27, 17, 17, 23, 17, 17, 17, 1, 17, 19, 17, 17
17, 5, 19, 19, 15, 13, 3, 13, 24, 17, 17, 17, 17, 17, 17, 17, 17, 17, 21, 13, 17, 8, 17, 17, 17, 17
17, 5, 3, 20, 19, 17, 31, 19, 17, 10, 9, 17, 17, 17, 17, 27, 17, 17, 17, 17, 17, 27, 11, 17, 17, 17
17, 13, 3, 8, 17, 17, 13, 21, 8, 17, 17, 21, 31, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 1, 17
17, 5, 5, 19, 8, 19, 17, 17, 17, 29, 27, 21, 17, 17, 17, 17, 9, 17, 19, 17, 17, 17, 11, 17, 17, 27
17, 18, 25, 1, 17, 8, 3, 15, 3, 25, 17, 17, 17, 19, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 3
17, 13, 13, 3, 27, 29, 17, 0, 17, 3, 17, 15, 11, 17, 19, 17, 17, 17, 17, 24, 17, 17, 17, 9, 17, 27
17, 13, 5, 11, 11, 17, 17, 7, 1, 23, 1, 15, 13, 17, 17, 17, 17, 17, 17, 17, 8, 11, 17, 17, 19, 3
17, 5, 7, 5, 17, 19, 27, 16, 8, 8, 13, 17, 9, 17, 0, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17
17, 3, 3, 11, 16, 19, 21, 8, 27, 17, 17, 16, 17, 17, 17, 8, 8, 8, 19, 17, 17, 17, 13, 11, 17, 17
17, 5, 19, 29, 19, 15, 17, 17, 13, 17, 17, 13, 24, 17, 17, 17, 17, 17, 17, 17, 1, 17, 17, 17, 17, 17
17, 19, 19, 1, 17, 23, 11, 13, 13, 17, 0, 17, 17, 17, 17, 17, 3, 17, 27, 17, 17, 17, 17, 3, 17, 13
17, 6, 27, 19, 17, 11, 19, 3, 27, 8, 17, 9, 11, 13, 17, 17, 24, 17, 27, 17, 27, 27, 17, 17, 17, 17
17, 6, 4, 16, 17, 8, 3, 17, 11, 1, 8, 13, 31, 17, 11, 17, 11, 17, 17, 17, 17, 17, 17, 17, 17, 17
17, 21, 10, 24, 17, 30, 17, 29, 10, 27, 17, 27, 17, 21, 9, 17, 17, 17, 17, 31, 8, 17, 11, 17, 17, 17
17, 13, 5, 23, 29, 29, 24, 17, 8, 17, 27, 11, 1, 17, 17, 17, 8, 23, 17, 17, 8, 17, 17, 17, 25, 17
17, 13, 19, 19, 29, 17, 24, 20, 24, 17, 17, 16, 15, 17, 29, 21, 11, 17, 1, 17, 17, 17, 9, 17, 17, 17
17, 6, 13, 0, 8, 21, 21, 24, 17, 3, 23, 17, 17, 13, 17, 17, 13, 17, 17, 17, 19, 17, 17, 17, 17, 17
17, 19, 19, 29, 19, 8, 30, 17, 29, 17, 27, 15, 17, 17, 11, 17, 29, 17, 17, 16, 17, 17, 8, 17, 17, 17
17, 3, 19, 13, 19, 17, 17, 17, 21, 17, 27, 17, 24, 27, 24, 19, 17, 17, 17, 17, 17, 1, 17, 17, 17, 17
17, 21, 30, 3, 17, 17, 17, 11, 17, 3, 13, 17, 17, 16, 17, 16, 17, 17, 27, 16, 17, 17, 17, 17, 17, 17
17, 5, 11, 13, 17, 19, 3, 13, 15, 17, 31, 17, 17, 29, 8, 17, 17, 1, 17, 17, 24, 17, 17, 17, 8, 17
17, 6, 3, 11, 13, 24, 11, 17, 9, 13, 17, 17, 17, 19, 17, 17, 13, 17, 17, 17, 17, 1, 17, 17, 17, 17
17, 5, 25, 29, 1, 29, 17, 27, 24, 11, 1, 17, 16, 8, 17, 17, 19, 17, 17, 17, 17, 17, 17, 17, 17, 17
17, 5, 22, 24, 21, 15, 31, 11, 9, 8, 11, 17, 13, 19, 17, 8, 24, 9, 17, 3, 17, 17, 17, 3, 17, 17
17, 3, 28, 3, 3, 3, 17, 17, 29, 17, 17, 31, 9, 17, 17, 24, 17, 17, 16, 17, 17, 17, 17, 1, 17, 17
17, 28, 13, 19, 29, 17, 9, 17, 17, 17, 17, 17, 17, 15, 11, 17, 17, 17, 3, 17, 17, 1, 17, 17, 17, 17
17, 10, 0, 27, 19, 24, 17, 17, 13, 17, 19, 17, 11, 8, 17, 17, 17, 17, 17, 17, 17, 11, 17, 17, 17, 17
17, 13, 15, 3, 28, 17, 3, 17, 1, 11, 17, 17, 3, 17, 19, 17, 16, 17, 17, 17, 17, 17, 17, 17, 17, 17
17, 13, 17, 1, 13, 11, 17, 17, 9, 17, 17, 8, 11, 17, 17, 16, 8, 17, 17, 17, 17, 17, 15, 17, 17, 17
17, 6, 26, 17, 8, 25, 29, 3, 17, 17, 17, 8, 17, 17, 17, 17, 17, 17, 17, 17, 13, 17, 16, 17, 13, 27
17, 19, 0, 8, 17, 19, 13, 17, 17, 17, 17, 27, 17, 17, 17, 24, 17, 17, 17, 9, 17, 17, 17, 17, 8, 17
17, 20, 25, 15, 17, 7, 1, 3, 17, 15, 19, 29, 8, 16, 17, 11, 13, 17, 17, 17, 11, 17, 17, 11, 17, 17
17, 13, 11, 3, 15, 0, 24, 27, 11, 17, 17, 1, 27, 17, 17, 16, 17, 13, 23, 17, 17, 17, 17, 15, 11, 17
17, 19, 5, 1, 3, 17, 13, 17, 17, 17, 17, 17, 17, 17, 8, 17, 17, 17, 9, 17, 17, 3, 17, 19, 17, 17
17, 3, 3, 7, 17, 8, 19, 17, 17, 8, 17, 13, 19, 17, 19, 17, 17, 3, 17, 17, 17, 17, 13, 17, 17, 17
17, 29, 31, 21, 21, 3, 19, 3, 17, 8, 1, 17, 8, 27, 27, 17, 21, 11, 17, 17, 15, 3, 17, 17, 17, 17
17, 0, 10, 17, 25, 1, 17, 17, 25, 19, 17, 19, 17, 1, 3, 17, 19, 8, 31, 17, 17, 17, 17, 17, 17, 19
17, 5, 11, 17, 13, 4, 24, 28, 29, 17, 11, 20, 17, 17, 8, 17, 17, 17, 17, 17, 17, 17, 17, 13, 17, 17
17, 22, 23, 25, 24, 3, 31, 5, 17, 3, 17, 15, 19, 17, 3, 24, 17, 1, 17, 17, 17, 29, 17, 8, 17, 17
17, 3, 5, 8, 8, 17, 25, 11, 17, 20, 13, 17, 17, 3, 11, 17, 5, 17, 17, 5, 17, 17, 17, 17, 17, 17
18, 18, 24, 31, 2, 30, 18, 31, 18, 2, 26, 18, 18, 2, 18, 18, 18, 2, 18, 18, 18, 18, 14, 18, 18, 18
18, 6, 26, 1, 1, 6, 18, 18, 18, 30, 22, 10, 18, 18, 10, 18, 18, 18, 18, 18, 18, 18, 18, 14, 18, 14
18, 26, 2, 9, 18, 10, 16, 15, 31, 18, 14, 22, 18, 30, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18
18, 19, 10, 0, 30, 16, 18, 12, 14, 31, 18, 14, 18, 18, 18, 18, 18, 30, 19, 18, 18, 18, 18, 18, 8, 18
18, 6, 6, 27, 26, 26, 4, 10, 18, 18, 18, 18, 11, 18, 18, 18, 8, 30, 18, 18, 18, 20, 2, 18, 18, 18
18, 5, 6, 19, 18, 22, 24, 30, 31, 4, 18, 31, 18, 18, 8, 4, 4, 18, 2, 31, 18, 18, 18, 18, 10, 18
18, 19, 22, 2, 15, 30, 24, 14, 18, 18, 22, 30, 26, 18, 22, 18, 18, 18, 18, 26, 31, 18, 26, 0, 31, 18
18, 14, 6, 30, 18, 31, 31, 0, 17, 8, 18, 0, 8, 16, 8, 18, 14, 30, 18, 18, 18, 31, 2, 18, 18, 18
18, 13, 6, 18, 6, 15, 1, 24, 18, 18, 18, 31, 18, 18, 18, 31, 18, 15, 10, 26, 18, 31, 18, 16, 18, 18
18, 0, 30, 26, 0, 30, 22, 31, 20, 14, 2, 14, 18, 0, 8, 18, 18, 18, 18, 18, 28, 18, 18, 18, 18, 18
18, 0, 30, 18, 26, 30, 26, 10, 8, 30, 18, 30, 18, 18, 15, 14, 18, 18, 18, 18, 31, 2, 26, 18, 18, 18
18, 16, 19, 6, 19, 18, 30, 30, 18, 28, 10, 18, 10, 18, 18, 31, 18, 18, 18, 0, 18, 16, 18, 18, 14, 31
18, 10, 12, 16, 24, 2, 16, 30, 31, 4, 18, 18, 22, 18, 22, 31, 18, 18, 18, 18, 18, 18, 18, 31, 18, 18
18, 10, 22, 26, 31, 18, 15, 31, 30, 6, 26, 18, 14, 18, 26, 8, 18, 18, 18, 18, 28, 31, 31, 18, 18, 18
18, 22, 24, 18, 22, 22, 22, 30, 26, 31, 18, 2, 30, 18, 18, 18, 8, 18, 18, 28, 18, 14, 18, 18, 18, 31
18, 19, 30, 0, 20, 19, 2, 30, 14, 18, 18, 14, 8, 28, 18, 18, 18, 26, 31, 14, 31, 18, 18, 18, 18, 4
18, 6, 14, 24, 31, 22, 22, 26, 22, 15, 8, 18, 2, 18, 18, 18, 18, 18, 18, 18, 2, 31, 18, 18, 18, 10
18, 10, 12, 19, 18, 18, 8, 30, 16, 8, 2, 26, 15, 18, 18, 18, 10, 18, 18, 18, 18, 18, 18, 18, 18, 18
18, 19, 22, 28, 30, 20, 28, 30, 18, 8, 18, 2, 8, 26, 18, 10, 16, 18, 18, 2, 14, 18, 18, 18, 30, 18
18, 19, 0, 19, 20, 30, 18, 18, 14, 30, 18, 18, 18, 18, 8, 18, 18, 10, 18, 18, 10, 18, 18, 18, 31, 18
18, 17, 30, 18, 30, 16, 2, 30, 15, 18, 18, 26, 18, 8, 30, 30, 0, 18, 18, 18, 31, 2, 18, 18, 18, 2
18, 22, 6, 18, 8, 22, 18, 30, 18, 12, 22, 2, 10, 18, 18, 18, 18, 2, 18, 18, 18, 18, 2, 18, 18, 18
18, 0, 22, 25, 8, 18, 26, 16, 18, 18, 16, 8, 18, 16, 14, 4, 14, 10, 18, 31, 18, 18, 2, 18, 18, 18
18, 6, 8, 14, 1, 2, 22, 0, 14, 18, 18, 18, 18, 8, 18, 8, 18, 18, 18, 18, 19, 18, 18, 12, 18, 18
18, 22, 2, 16, 8, 19, 26, 30, 18, 18, 18, 18, 8, 30, 10, 18, 18, 28, 18, 8, 18, 18, 18, 2, 18, 18
18, 10, 24, 18, 23, 15, 18, 22, 18, 30, 28, 30, 16, 26, 18, 18, 18, 18, 18, 18, 31, 18, 18, 16, 18, 18
18, 6, 16, 30, 10, 11, 30, 2, 10, 8, 18, 22, 18, 18, 30, 2, 30, 31, 14, 18, 22, 30, 18, 18, 18, 18
18, 6, 30, 10, 30, 31, 16, 18, 18, 30, 4, 2, 18, 26, 8, 31, 18, 18, 18, 18, 18, 14, 18, 18, 18, 18
18, 6, 22, 2, 24, 2, 8, 15, 2, 30, 30, 30, 18, 22, 18, 18, 31, 18, 18, 18, 18, 31, 18, 31, 18, 10
18, 0, 10, 0, 26, 22, 8, 18, 18, 19, 0, 18, 26, 18, 18, 31, 18, 26, 18, 31, 16, 18, 18, 18, 18, 8
18, 21, 30, 19, 8, 10, 18, 26, 14, 18, 14, 28, 18, 26, 31, 18, 10, 18, 18, 18, 8, 18, 18, 18, 18, 18
18, 13, 22, 19, 31, 2, 18, 10, 19, 18, 26, 8, 4, 18, 18, 8, 30, 30, 18, 18, 10, 18, 18, 18, 18, 18
18, 6, 30, 18, 18, 22, 8, 28, 14, 14, 28, 16, 18, 20, 18, 18, 4, 16, 18, 18, 18, 2, 18, 18, 18, 18
18, 10, 14, 30, 24, 2, 30, 18, 0, 8, 30, 8, 20, 18, 15, 18, 18, 18, 18, 18, 18, 18, 18, 18, 2, 18
18, 5, 22, 30, 26, 18, 16, 8, 31, 31, 8, 30, 31, 18, 18, 18, 18, 18, 31, 18, 18, 18, 18, 18, 18, 31
18, 19, 24, 26, 22, 30, 16, 14, 18, 30, 22, 18, 18, 31, 18, 30, 18, 18, 18, 31, 18, 18, 30, 18, 18, 18
18, 19, 13, 4, 2, 30, 18, 4, 31, 2, 31, 14, 18, 18, 18, 31, 31, 18, 10, 18, 18, 18, 18, 22, 18, 18
18, 18, 26, 10, 8, 18, 16, 28, 0, 18, 10, 18, 18, 18, 14, 18, 0, 18, 16, 16, 18, 18, 18, 18, 18, 18
18, 6, 19, 31, 18, 31, 22, 28, 30, 18, 0, 10, 2, 8, 8, 15, 18, 18, 18, 8, 30, 2, 18, 18, 18, 18
18, 0, 22, 0, 30, 24, 28, 10, 31, 18, 18, 18, 0, 22, 15, 18, 14, 18, 18, 12, 18, 18, 30, 18, 18, 18
18, 6, 22, 2, 12, 14, 24, 30, 15, 8, 2, 26, 8, 26, 10, 18, 18, 8, 31, 14, 18, 18, 30, 10, 18, 18
18, 10, 4, 23, 0, 12, 10, 30, 4, 31, 18, 18, 2, 18, 22, 18, 18, 18, 10, 10, 18, 18, 18, 18, 18, 18
18, 16, 6, 30, 2, 18, 30, 8, 19, 24, 30, 18, 18, 18, 20, 10, 30, 18, 4, 18, 18, 18, 18, 18, 31, 18
18, 0, 11, 6, 6, 22, 2, 18, 0, 18, 18, 18, 18, 31, 18, 22, 18, 18, 18, 18, 18, 18, 18, 31, 2, 18
18, 28, 4, 22, 24, 30, 18, 18, 18, 2, 8, 18, 8, 18, 10, 18, 18, 18, 18, 31, 15, 18, 18, 18, 18, 18
18, 10, 19, 2, 15, 22, 30, 8, 8, 26, 16, 18, 18, 31, 18, 10, 18, 2, 31, 18, 18, 18, 30, 18, 18, 18
18, 16, 26, 23, 26, 22, 0, 16, 31, 22, 18, 20, 18, 10, 30, 18, 18, 28, 18, 18, 18, 18, 18, 8, 15, 31
18, 6, 6, 18, 18, 6, 18, 8, 30, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 10, 18, 18
18, 6, 14, 6, 18, 2, 30, 8, 8, 2, 30, 18, 18, 30, 18, 10, 30, 18, 18, 10, 20, 18, 18, 18, 0, 30
18, 21, 0, 18, 31, 9, 30, 18, 18, 2, 18, 4, 14, 18, 31, 18, 14, 30, 18, 18, 18, 18, 18, 31, 18, 18
18, 0, 18, 25, 16, 10, 31, 16, 18, 30, 18, 18, 12, 18, 18, 18, 18, 18, 30, 26, 31, 2, 18, 10, 2, 18
18, 5, 10, 16, 6, 30, 2, 19, 23, 18, 30, 0, 18, 31, 28, 18, 31, 14, 30, 18, 31, 18, 18, 30, 2, 18
18, 18, 3, 22, 16, 30, 14, 2, 2, 18, 4, 20, 18, 18, 18, 30, 2, 2, 16, 14, 18, 18, 18, 18, 18, 8
18, 10, 8, 30, 14, 2, 15, 18, 8, 8, 2, 18, 18, 26, 30, 18, 18, 18, 18, 18, 26, 18, 20, 18, 18, 18
18, 22, 22, 28, 4, 8, 14, 14, 2, 18, 30, 6, 10, 8, 18, 31, 4, 0, 18, 18, 18, 18, 18, 18, 18, 18
18, 19, 28, 24, 14, 18, 2, 2, 18, 4, 14, 18, 18, 10, 18, 18, 31, 18, 14, 18, 18, 8, 18, 18, 10, 18
18, 0, 18, 0, 28, 6, 30, 8, 10, 31, 18, 10, 31, 24, 18, 31, 18, 18, 18, 30, 14, 10, 18, 31, 2, 18
18, 5, 0, 26, 22, 14, 18, 19, 26, 20, 22, 8, 22, 18, 18, 14, 18, 8, 18, 18, 18, 18, 18, 18, 18, 2
18, 0, 0, 30, 26, 18, 22, 8, 18, 30, 2, 18, 18, 18, 2, 2, 31, 31, 18, 8, 2, 18, 30, 18, 28, 18
18, 6, 19, 2, 18, 18, 10, 18, 10, 8, 18, 18, 18, 18, 10, 18, 31, 14, 2, 18, 18, 18, 18, 18, 18, 18
18, 26, 3, 19, 26, 22, 2, 2, 18, 8, 2, 22, 18, 18, 16, 10, 18, 30, 18, 18, 18, 18, 18, 16, 18, 18
18, 26, 23, 20, 16, 14, 14, 30, 18, 18, 18, 18, 30, 18, 10, 18, 14, 18, 18, 18, 8, 14, 18, 18, 18, 18
18, 14, 6, 11, 18, 19, 10, 8, 31, 20, 18, 18, 18, 20, 31, 14, 18, 18, 18, 31, 18, 18, 18, 18, 18, 18
18, 19, 30, 24, 2, 30, 18, 30, 18, 18, 24, 16, 8, 2, 18, 18, 8, 10, 18, 14, 8, 18, 2, 18, 14, 30
18, 0, 19, 23, 28, 22, 23, 22, 15, 18, 22, 18, 0, 31, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18
18, 6, 19, 1, 19, 18, 18, 30, 22, 14, 2, 31, 10, 30, 12, 30, 18, 31, 2, 18, 14, 18, 18, 18, 18, 18
18, 0, 6, 10, 0, 10, 14, 20, 18, 18, 22, 18, 8, 18, 30, 18, 18, 18, 31, 18, 18, 2, 10, 18, 18, 18
18, 5, 6, 2, 24, 18, 12, 18, 31, 18, 18, 18, 18, 18, 8, 18, 18, 31, 2, 30, 0, 18, 18, 18, 18, 18
18, 22, 16, 30, 10, 24, 14, 4, 31, 18, 18, 18, 2, 18, 18, 2, 8, 18, 18, 10, 18, 2, 18, 31, 31, 18
18, 16, 19, 30, 26, 18, 18, 10, 30, 18, 31, 16, 10, 4, 22, 18, 10, 31, 30, 14, 18, 18, 31, 18, 18, 18
18, 19, 27, 11, 18, 7, 18, 18, 8, 26, 18, 14, 18, 18, 28, 31, 18, 18, 18, 14, 18, 18, 18, 18, 10, 14
18, 6, 3, 6, 24, 30, 4, 31, 30, 31, 18, 18, 18, 18, 18, 18, 31, 18, 18, 18, 18, 2, 18, 14, 31, 18
18, 3, 22, 14, 6, 14, 18, 30, 18, 8, 4, 28, 31, 18, 18, 8, 26, 18, 30, 18, 18, 18, 18, 8, 18, 8
18, 31, 14, 1, 12, 30, 26, 0, 30, 18, 10, 2, 16, 16, 8, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18
18, 14, 14, 26, 20, 8, 30, 2, 30, 18, 0, 18, 18, 18, 30, 18, 18, 18, 2, 18, 18, 22, 18, 18, 18, 14
18, 21, 10, 24, 24, 12, 2, 23, 18, 28, 14, 22, 18, 8, 18, 18, 18, 30, 16, 10, 18, 18, 30, 18, 18, 18
18, 6, 16, 6, 26, 6, 4, 10, 8, 2, 18, 2, 14, 22, 18, 18, 18, 18, 10, 31, 18, 10, 2, 18, 18, 0
18, 6, 0, 14, 26, 30, 18, 0, 18, 18, 18, 6, 18, 18, 18, 31, 14, 8, 18, 14, 31, 31, 18, 18, 18, 18
18, 19, 26, 30, 8, 4, 26, 24, 18, 18, 31, 18, 18, 4, 22, 10, 18, 18, 18, 18, 18, 18, 18, 10, 18, 18
18, 10, 15, 14, 19, 31, 18, 10, 18, 30, 27, 31, 14, 30, 8, 31, 31, 2, 26, 18, 8, 26, 18, 18, 18, 2
18, 19, 24, 6, 24, 18, 20, 26, 26, 31, 18, 18, 31, 18, 18, 18, 18, 31, 18, 18, 31, 14, 18, 18, 18, 18
18, 6, 6, 4, 30, 22, 11, 18, 30, 17, 18, 18, 18, 31, 18, 18, 14, 18, 31, 2, 30, 18, 18, 18, 2, 18
18, 19, 8, 24, 19, 0, 14, 18, 18, 18, 14, 10, 18, 18, 18, 18, 31, 18, 18, 18, 18, 18, 18, 18, 18, 0
18, 26, 22, 30, 26, 10, 4, 0, 18, 31, 18, 18, 18, 18, 16, 22, 30, 16, 31, 18, 18, 2, 18, 18, 18, 18
18, 26, 14, 19, 10, 18, 22, 18, 18, 22, 16, 31, 31, 31, 8, 18, 14, 18, 30, 2, 18, 18, 18, 18, 2, 18
18, 19, 19, 26, 18, 30, 18, 28, 24, 31, 26, 20, 18, 18, 18, 18, 14, 18, 31, 18, 18, 18, 18, 18, 18, 31
18, 19, 26, 18, 18, 26, 22, 19, 28, 0, 8, 2, 26, 18, 18, 18, 18, 18, 18, 16, 2, 18, 18, 18, 18, 18
18, 0, 5, 6, 30, 10, 26, 18, 18, 8, 10, 24, 14, 18, 2, 18, 18, 8, 31, 2, 18, 18, 31, 10, 18, 18
18, 0, 22, 23, 22, 8, 2, 2, 28, 22, 14, 18, 18, 30, 2, 18, 18, 18, 18, 18, 18, 18, 28, 30, 18, 31
18, 18, 4, 26, 15, 2, 19, 18, 18, 10, 8, 18, 15, 8, 0, 18, 17, 2, 18, 18, 31, 2, 18, 18, 18, 31
18, 6, 18, 22, 26, 18, 4, 2, 18, 18, 18, 16, 30, 18, 18, 31, 18, 18, 31, 14, 18, 18, 18, 8, 18, 22
18, 19, 6, 8, 20, 10, 4, 10, 8, 18, 26, 18, 22, 18, 2, 10, 16, 18, 18, 18, 18, 26, 18, 8, 2, 16
18, 0, 19, 28, 22, 27, 10, 15, 22, 30, 10, 18, 18, 14, 10, 18, 2, 18, 31, 18, 8, 18, 18, 18, 18, 18
18, 0, 2, 22, 24, 14, 30, 30, 18, 16, 18, 18, 18, 18, 8, 18, 18, 18, 8, 18, 18, 8, 18, 18, 18, 18
18, 0, 13, 18, 31, 14, 28, 2, 18, 18, 10, 14, 18, 18, 18, 18, 2, 18, 18, 18, 18, 18, 18, 19, 18, 18
18, 19, 22, 16, 18, 15, 18, 18, 18, 18, 8, 18, 0, 18, 18, 18, 18, 18, 30, 10, 18, 18, 18, 18, 18, 18
18, 14, 14, 22, 2, 18, 15, 18, 10, 18, 14, 18, 22, 18, 18, 10, 4, 18, 18, 10, 18, 18, 8, 16, 18, 18
18, 10, 31, 2, 30, 18, 30, 20, 28, 18, 18, 10, 2, 10, 18, 2, 18, 22, 18, 18, 18, 30, 18, 8, 31, 18
18, 6, 19, 18, 15, 2, 0, 30, 26, 18, 4, 18, 18, 8, 18, 18, 18, 18, 30, 18, 18, 18, 18, 18, 18, 30
18, 31, 0, 30, 30, 18, 10, 22, 31, 31, 18, 18, 18, 18, 4, 18, 18, 10, 30, 18, 18, 18, 18, 18, 18, 18
19, 19, 3, 19, 8, 17, 19, 19, 3, 8, 0, 19, 19, 19, 11, 0, 19, 17, 3, 19, 19, 19, 17, 19, 19, 19
19, 19, 3, 3, 9, 19, 17, 0, 0, 1, 1, 3, 19, 19, 19, 3, 19, 17, 19, 20, 0, 19, 19, 3, 19, 19
19, 19, 0, 0, 11, 10, 24, 8, 3, 19, 19, 19, 9, 10, 8, 19, 19, 17, 20, 11, 19, 3, 19, 19, 19, 19
19, 0, 17, 19, 19, 0, 19, 10, 3, 19, 16, 19, 3, 19, 19, 19, 19, 3, 19, 19, 19, 19, 19, 0, 19, 19
19, 19, 11, 20, 27, 3, 19, 3, 3, 17, 0, 1, 3, 19, 20, 10, 16, 10, 19, 19, 19, 19, 0, 19, 19, 19
